20
23
21
27
22
25
26
24
25
33
24
25
30
36
30
25
20
26
39
26
23
31
25
27
22
24
26
42
20
23
32
22
25
31
30
35
28
37
44
27
29
25
49
28
27
34
25
24
27
36
